tests/reject/newtype_under_fnty.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got fn(int) -> int)
tests/reject/newtype_under_handle.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got H)
tests/reject/newtype_under_newtype.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got B)
tests/reject/newtype_under_option.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got Option(int))
tests/reject/newtype_under_ptr.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got ptr)
tests/reject/newtype_under_result.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got Result(int, string))
tests/reject/newtype_under_soa.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got soa [P])
tests/reject/newtype_under_tuple.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got (int, int))
tests/reject/newtype_under_u8.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got u8)
tests/reject/no_main.ty	NAME	0	no 'main' procedure
tests/reject/ok_empty_nonvoid.ty	TYPE	7569	declared type Result(int, string) but value is Ok(); Ok() is only a Result(void, E)
tests/reject/option_void.ty	TYPE	2516	'void' is a type only as a Result's ok payload, as in Result(void, string)
tests/reject/optres_is_wrong_family.ty	TYPE	7210	'Some' is not a variant of Result(int, string); write `Ok` or `Err`
tests/reject/orreturn_stmt_value.ty	TYPE	8784	`or_return` here produces int, which this statement discards -- bind it (x := ... or_return)
tests/reject/over_indent.ty	SYNTAX	3041	unexpected indentation: this line is indented further than the block it belongs to, and nothing above it opens a new block
tests/reject/param_shadow.ty	NAME	8813	'x' is already declared in this scope
tests/reject/params_17.ty	TYPE	9231	too many parameters (max 16)
tests/reject/pass_as_value.ty	NAME	6092	`pass` is a statement and produces no value -- a value if/match needs one in every branch, so write this as a plain statement
tests/reject/place_call_receiver.ty	TYPE	8715	can only index-assign an array or map variable or field
tests/reject/place_call_receiver_field.ty	TYPE	8762	cannot assign to a field of a temporary (only variables, fields, and composite-array elements are places)
tests/reject/print_arity_zero.ty	TYPE	7070	'print' takes 1 argument(s), got 0
tests/reject/println_arity_many.ty	TYPE	7070	'println' takes 1 argument(s), got 2
tests/reject/push_scalar.ty	TYPE	6923	push's first argument must be an array or soa
tests/reject/range_removed.ty	SYNTAX	4003	`range()` was removed: write `for i := 0; i < N; i += 1:` to count, or `parallel for i in 0..<N:` to count in parallel
tests/reject/rawstring_unterminated.ty	SYNTAX	788	unterminated raw string literal
tests/reject/result_bare_decl.ty	SEMANTIC	8316	cannot infer the Result type of Ok(...) — annotate it (x : Result(T, E) = Ok(...))
tests/reject/result_void_arm_binds.ty	TYPE	8193	Ok carries no value here -- write a bare `Ok:` arm
tests/reject/result_void_bind.ty	TYPE	8307	cannot bind a void value
tests/reject/result_void_err.ty	TYPE	2516	'void' is a type only as a Result's ok payload, as in Result(void, string)
tests/reject/result_void_ok_arg.ty	TYPE	7573	Result(void, string) carries no ok value -- write Ok(), not Ok(x)
tests/reject/scalar_coerce_map_key.ty	TYPE	6152	map key must be int, got float
